Code,Label,Year,Employee income earners (no.),Total employee income ($m),Median employee income ($),Mean employee income ($),Own unincorporated business income earners (no.),Total own unincorporated business income ($m),Median own unincorporated business income ($),Mean own unincorporated business income ($),Investment income earners (no.),Total investment income ($m),Median investment income ($),Mean investment income ($),Total income (excl. Government pensions and allowances) ($m),Median total income (excl. Government pensions and allowances) ($),Mean total income (excl. Government pensions and allowances) ($),Total income (excl. Government pensions and allowances) - gini coefficient,Total income (excl. Government pensions and allowances) - income share of top 1% of earners
201031013,Avoca,2019.0,1361,64.7,43125,47511,520,9,8062,17351,1199,8.1,294,6727,79.9,39893,46335,0.478,5.2
201031013,Avoca,2020.0,1373,66.4,44071,48369,505,7.1,6539,14013,1127,7.3,243,6475,77.7,38869,45148,0.504,4.9
201031013,Avoca,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031013,Avoca,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031014,Beaufort,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031014,Beaufort,2016.0,1628,73.9,40432,45408,605,4,2969,6621,1432,26.4,413,18447,100,37259,48944,0.57,19.4
201031014,Beaufort,2017.0,1765,81.6,40460,46246,599,6.4,6010,10752,1496,10.6,264,7112,96.9,37380,45355,0.49,6.1
201031014,Beaufort,2018.0,1785,86.4,40902,48396,578,7.1,5087,12249,1469,12.6,256,8553,105.1,38984,48542,0.519,8.2
201031014,Beaufort,2019.0,1888,95.3,44812,50470,588,8.6,5642,14711,1568,11.2,203,7124,113,41170,49835,0.493,6.9
201031014,Beaufort,2020.0,1914,101.4,47106,52964,578,7.4,3720,12800,1456,9.9,168,6831,115.2,43576,50951,0.483,5.5
201031014,Beaufort,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031014,Beaufort,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031015,Golden Plains - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031015,Golden Plains - North,2016.0,1975,92.7,42710,46921,456,7.8,10658,17109,1489,6.9,111,4653,104.7,40861,46709,0.43,5.6
201031015,Golden Plains - North,2017.0,2066,99.2,43767,48028,499,10.1,10155,20282,1479,6.8,98,4618,114.3,42230,48035,0.431,5.4
201031015,Golden Plains - North,2018.0,2112,106.2,45132,50263,520,13.1,11881,25138,1522,7.4,88,4839,124,44154,50394,0.431,5.3
201031015,Golden Plains - North,2019.0,2212,115.3,47944,52146,520,12.3,13265,23723,1606,8.1,66,5020,133,47311,52792,0.414,4.8
201031015,Golden Plains - North,2020.0,2249,123.2,49492,54763,478,10.3,10094,21531,1536,9.4,55,6102,138.8,47277,54965,0.443,6.8
201031015,Golden Plains - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031015,Golden Plains - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031016,Maryborough (Vic.),2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031016,Maryborough (Vic.),2016.0,2967,118.9,37681,40066,478,7.8,9988,16275,2312,11.3,260,4903,136.3,36814,40883,0.437,6.3
201031016,Maryborough (Vic.),2017.0,3009,124.3,38485,41299,466,9.3,12328,19914,2234,11.6,259,5190,142.7,38245,42843,0.429,5.7
201031016,Maryborough (Vic.),2018.0,3038,132.8,41023,43706,495,9.8,10876,19801,2234,11.8,217,5288,152.4,39827,44231,0.429,5.9
201031016,Maryborough (Vic.),2019.0,3085,140.1,42558,45426,482,10,11659,20836,2307,12.1,173,5232,159.9,40679,45694,0.431,5.6
201031016,Maryborough (Vic.),2020.0,3058,146.3,44141,47855,482,10.7,11133,22263,2174,10.6,144,4885,165.4,41645,47466,0.431,5.6
201031016,Maryborough (Vic.),2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031016,Maryborough (Vic.),2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031017,Maryborough Surrounds,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031017,Maryborough Surrounds,2016.0,1992,81.8,37010,41043,598,4.5,3301,7605,1685,8.2,187,4893,92,32582,38558,0.507,6.6
201031017,Maryborough Surrounds,2017.0,2031,85.7,38349,42179,593,7.3,5536,12268,1689,7.4,146,4399,98.8,34244,40632,0.483,5.6
201031017,Maryborough Surrounds,2018.0,2074,91.3,39996,44037,625,8.6,5007,13779,1684,8.1,148,4789,105.5,36938,42490,0.472,5.6
201031017,Maryborough Surrounds,2019.0,2113,95.6,41046,45267,593,9.4,7609,15840,1684,7.8,152,4618,110.1,38664,44469,0.464,5.4
201031017,Maryborough Surrounds,2020.0,2104,100.4,43526,47732,600,6.1,4648,10110,1557,7.8,136,5009,111.5,38880,44454,0.491,5.9
201031017,Maryborough Surrounds,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
201031017,Maryborough Surrounds,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011018,Bendigo,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011018,Bendigo,2016.0,7411,367.3,43338,49563,1064,25.4,8949,23890,5499,52.9,230,9616,435.3,43995,54347,0.467,9.1
202011018,Bendigo,2017.0,7072,357.7,44228,50586,964,25.9,10335,26889,4976,48.1,198,9662,416.2,44737,55161,0.461,9.2
202011018,Bendigo,2018.0,7232,376.9,45592,52118,976,28.4,10263,29103,5014,49.4,170,9847,439.9,46208,56944,0.463,9.1
202011018,Bendigo,2019.0,7302,398,47450,54507,1002,31.8,10992,31724,5228,57.9,136,11074,475.1,47893,59825,0.471,10.2
202011018,Bendigo,2020.0,7340,412.2,48894,56152,992,31.4,9309,31613,4993,49.1,137,9830,478.5,48853,60102,0.463,8.8
202011018,Bendigo,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011018,Bendigo,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011019,California Gully - Eaglehawk,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011019,California Gully - Eaglehawk,2016.0,5438,241.8,41595,44472,641,10.8,11478,16869,3487,10.6,101,3049,257.7,41564,44850,0.399,4.5
202011019,California Gully - Eaglehawk,2017.0,5686,256.5,41932,45111,698,13.5,10335,19386,3534,10.8,99,3053,272.7,41946,45857,0.393,4.3
202011019,California Gully - Eaglehawk,2018.0,5788,276.4,44821,47762,671,15.3,13867,22834,3574,12.3,87,3436,295.5,44261,47779,0.392,4.1
202011019,California Gully - Eaglehawk,2019.0,5964,293.5,46800,49206,657,15.1,13399,23016,3817,13.3,77,3490,314.7,46685,49687,0.384,4.1
202011019,California Gully - Eaglehawk,2020.0,6135,317.5,48687,51750,664,14.5,12659,21792,3719,12.2,55,3292,338.1,47989,51286,0.39,4.3
202011019,California Gully - Eaglehawk,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011019,California Gully - Eaglehawk,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011020,East Bendigo - Kennington,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011020,East Bendigo - Kennington,2016.0,6426,328.9,43578,51188,882,21.4,9151,24291,5823,70.2,693,12051,414.9,43396,54515,0.477,7.6
202011020,East Bendigo - Kennington,2017.0,6702,350.8,44913,52344,877,22.7,11059,25940,5940,72.8,618,12254,438.2,44216,55551,0.475,7.6
202011020,East Bendigo - Kennington,2018.0,6717,364.7,47115,54290,904,26.9,11582,29738,5941,72.9,555,12268,459.9,46635,57894,0.471,7.5
202011020,East Bendigo - Kennington,2019.0,6883,397.6,49827,57763,881,28.3,13013,32072,6194,77.9,490,12582,495.3,48672,60577,0.471,8
202011020,East Bendigo - Kennington,2020.0,6869,416.7,52050,60666,895,27.5,12062,30779,5970,75.7,444,12673,511.6,49879,62601,0.472,8.4
202011020,East Bendigo - Kennington,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011020,East Bendigo - Kennington,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011021,Flora Hill - Spring Gully,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011021,Flora Hill - Spring Gully,2016.0,4442,220.6,44586,49658,545,10.5,8682,19267,3547,28.6,251,8071,255.4,44717,52722,0.438,6.5
202011021,Flora Hill - Spring Gully,2017.0,4649,240,45130,51630,587,11,7127,18821,3631,25.9,224,7128,273.8,45009,53538,0.442,6.2
202011021,Flora Hill - Spring Gully,2018.0,4789,255.2,46941,53299,587,11.4,7618,19414,3745,27.6,209,7364,290,46562,54870,0.437,5.8
202011021,Flora Hill - Spring Gully,2019.0,4899,272.1,49543,55547,610,12.6,7513,20681,3959,30.7,186,7765,312.5,49582,57804,0.434,5.9
202011021,Flora Hill - Spring Gully,2020.0,4946,283.8,50660,57373,584,13.1,7408,22410,3786,28,171,7403,317.6,50172,58759,0.438,6
202011021,Flora Hill - Spring Gully,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011021,Flora Hill - Spring Gully,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011022,Kangaroo Flat - Golden Square,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011022,Kangaroo Flat - Golden Square,2016.0,9107,425.3,43528,46698,1158,23.6,12987,20384,6739,36.3,188,5382,477,42622,47181,0.412,5
202011022,Kangaroo Flat - Golden Square,2017.0,9368,446.4,43938,47652,1147,24.1,14025,21010,6719,35.8,164,5327,499.3,43032,48010,0.414,5.1
202011022,Kangaroo Flat - Golden Square,2018.0,9518,473.3,46513,49725,1183,26.2,13036,22146,6803,39.8,158,5851,529.7,45451,49833,0.409,5.2
202011022,Kangaroo Flat - Golden Square,2019.0,9722,502.1,48697,51651,1169,24.5,12118,20989,7081,42.8,128,6046,561.6,47362,51787,0.401,4.9
202011022,Kangaroo Flat - Golden Square,2020.0,9879,527.8,50274,53430,1187,25.2,12330,21196,6832,39.3,100,5752,582.2,48761,52950,0.405,4.5
202011022,Kangaroo Flat - Golden Square,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011022,Kangaroo Flat - Golden Square,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011023,Maiden Gully,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011023,Maiden Gully,2016.0,2700,144.4,47608,53472,424,7.5,7280,17577,2209,15.4,225,6953,165.5,48283,55423,0.419,4.9
202011023,Maiden Gully,2017.0,2808,154.9,50549,55152,413,8,11085,19407,2235,14.7,193,6575,175.3,51435,56980,0.4,4.5
202011023,Maiden Gully,2018.0,2848,163.6,51675,57447,394,8.7,11168,22141,2323,16.3,216,7007,187.4,52247,59251,0.403,4.7
202011023,Maiden Gully,2019.0,2964,172.2,52407,58086,410,9.1,12297,22231,2473,18.7,216,7578,198.6,53063,60381,0.408,4.8
202011023,Maiden Gully,2020.0,3043,185.7,55752,61016,408,6.6,8875,16299,2420,18.3,148,7559,208.6,54617,61599,0.423,4.6
202011023,Maiden Gully,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011023,Maiden Gully,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011024,Strathfieldsaye,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011024,Strathfieldsaye,2016.0,4553,261.6,49998,57465,660,13.1,7108,19796,3900,42.6,350,10933,311.8,51036,61390,0.442,6.5
202011024,Strathfieldsaye,2017.0,4804,284.3,51266,59173,694,14.8,7907,21384,4137,42.6,292,10290,337.2,51967,62078,0.448,6
202011024,Strathfieldsaye,2018.0,4948,306.1,52570,61873,666,17,9503,25499,4258,45.9,273,10782,364.5,53073,64329,0.443,6.1
202011024,Strathfieldsaye,2019.0,5213,330.4,55278,63375,697,16.8,9405,24109,4537,51.4,239,11336,392.3,55491,66427,0.44,6
202011024,Strathfieldsaye,2020.0,5388,359.8,58652,66772,711,16.9,10385,23766,4535,51.6,239,11376,421.8,57975,68216,0.44,5.9
202011024,Strathfieldsaye,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011024,Strathfieldsaye,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011025,White Hills - Ascot,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011025,White Hills - Ascot,2016.0,6140,311.3,46946,50694,846,13.5,7533,15986,4442,18.4,112,4144,337,46070,50746,0.407,4.8
202011025,White Hills - Ascot,2017.0,6518,332,47229,50928,827,15.9,10055,19245,4481,18.8,101,4199,360.2,47060,51739,0.396,4.4
202011025,White Hills - Ascot,2018.0,6722,362.9,49913,53985,856,16.5,8520,19324,4587,19.6,98,4272,392.6,49283,54304,0.389,4.1
202011025,White Hills - Ascot,2019.0,7057,395.2,52189,55999,868,18.7,10458,21570,5006,22.7,81,4541,428.8,51368,56161,0.396,4.5
202011025,White Hills - Ascot,2020.0,7251,426.1,54298,58761,867,16.6,9490,19092,4885,-151.8,55,-31076,283.5,53137,36070,1.511,7.6
202011025,White Hills - Ascot,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202011025,White Hills - Ascot,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021026,Bendigo Surrounds - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021026,Bendigo Surrounds - South,2016.0,3463,188.4,47602,54401,718,11.2,6785,15595,2904,28.8,300,9903,223.2,45492,55570,0.455,7.3
202021026,Bendigo Surrounds - South,2017.0,3716,206.3,48339,55509,785,13.7,7695,17446,3073,30.2,252,9826,245.7,47941,57423,0.446,6.6
202021026,Bendigo Surrounds - South,2018.0,3899,221.6,49496,56844,766,14.4,8473,18746,3164,34.4,267,10874,266.8,49529,59455,0.444,7.1
202021026,Bendigo Surrounds - South,2019.0,4066,236.7,51118,58213,788,14.3,9000,18123,3371,37,208,10990,280.9,51446,60617,0.436,6.4
202021026,Bendigo Surrounds - South,2020.0,4214,259.9,53696,61665,788,15.5,7531,19675,3280,34.8,196,10602,303.5,52331,63035,0.445,6.7
202021026,Bendigo Surrounds - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021026,Bendigo Surrounds - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021027,Castlemaine,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021027,Castlemaine,2016.0,4411,204.2,41429,46303,1127,19.4,9063,17226,3921,31.9,424,8144,248.2,39196,46478,0.461,6
202021027,Castlemaine,2017.0,4551,217.1,42212,47694,1202,21,8925,17490,3956,31.9,419,8075,262.5,38919,48000,0.474,6.2
202021027,Castlemaine,2018.0,4520,229.9,44968,50867,1181,22.6,9942,19107,4046,34.6,428,8559,280.2,42109,50841,0.471,6.4
202021027,Castlemaine,2019.0,4622,239.7,45429,51860,1262,25.5,10599,20243,4196,36.7,387,8739,294.8,42951,52122,0.468,6.2
202021027,Castlemaine,2020.0,4656,255.1,48211,54788,1258,23.1,9190,18365,4159,35.2,308,8457,306.6,43908,53324,0.47,6.2
202021027,Castlemaine,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021027,Castlemaine,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021028,Castlemaine Surrounds,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021028,Castlemaine Surrounds,2016.0,3606,172.8,41857,47921,1222,13.6,5702,11148,3266,24.1,370,7381,204.4,37184,45274,0.496,6.7
202021028,Castlemaine Surrounds,2017.0,3758,188.2,43536,50068,1281,18.7,7139,14629,3353,24.9,371,7432,226.5,39739,48156,0.49,6.8
202021028,Castlemaine Surrounds,2018.0,3796,197.2,44961,51960,1359,21.9,7741,16133,3425,28,382,8180,242,41255,50249,0.481,6.9
202021028,Castlemaine Surrounds,2019.0,3936,208.3,46512,52909,1375,21.8,8666,15831,3632,32.6,296,8970,257.6,41687,51341,0.486,6.9
202021028,Castlemaine Surrounds,2020.0,3972,223.7,48189,56321,1432,22.2,6983,15479,3498,30.6,298,8738,268.4,42113,53141,0.497,7.2
202021028,Castlemaine Surrounds,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021028,Castlemaine Surrounds,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021029,Heathcote,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021029,Heathcote,2016.0,1740,81.6,41278,46916,448,4.7,5122,10445,1419,8.9,177,6245,93.7,37721,45047,0.483,6.5
202021029,Heathcote,2017.0,1815,88.2,42193,48608,465,6.2,7017,13266,1426,8.7,140,6083,99.7,38413,46460,0.486,6.2
202021029,Heathcote,2018.0,1887,94.5,44402,50061,457,7.6,6973,16611,1515,10.9,164,7206,109.9,41695,49637,0.482,6.5
202021029,Heathcote,2019.0,1895,98.7,45920,52099,456,8,6618,17561,1549,13.2,143,8491,118.1,43832,52295,0.471,6.2
202021029,Heathcote,2020.0,1991,107.5,47388,53982,474,4.9,4468,10403,1509,13.6,112,9037,122.2,43831,52218,0.472,6.4
202021029,Heathcote,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021029,Heathcote,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021030,Kyneton,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021030,Kyneton,2016.0,4604,246.7,44618,53594,1161,19,8835,16391,3791,34.9,320,9207,287.6,42747,53300,0.475,6.7
202021030,Kyneton,2017.0,4784,269.1,46404,56260,1226,17.3,8580,14081,3934,39,327,9920,315.8,44215,56114,0.482,7.9
202021030,Kyneton,2018.0,4883,282.5,48701,57858,1236,19.6,8403,15870,4033,45.2,253,11195,334.7,46315,58009,0.478,7.3
202021030,Kyneton,2019.0,5085,306.1,49368,60189,1246,20.5,8805,16433,4210,50.5,237,12000,361.5,47443,60982,0.48,7.9
202021030,Kyneton,2020.0,5139,328.2,51464,63865,1325,21.6,9235,16294,4133,50.3,228,12178,384.3,48746,63426,0.482,8.1
202021030,Kyneton,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021030,Kyneton,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021031,Woodend,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021031,Woodend,2016.0,3483,233.6,52792,67058,746,14.3,8090,19225,2960,27.3,349,9234,262.5,50812,66263,0.483,7.8
202021031,Woodend,2017.0,3612,250.8,54544,69423,762,15.5,7116,20346,3024,29.2,361,9646,284.5,51719,68669,0.487,7.9
202021031,Woodend,2018.0,3689,268.1,56667,72669,806,16.1,9288,19983,3219,30.5,300,9486,304.1,53778,70793,0.485,7.7
202021031,Woodend,2019.0,3806,283.3,59004,74442,797,18,10857,22592,3347,36.3,273,10848,326.3,56116,73993,0.483,7.6
202021031,Woodend,2020.0,3852,301.1,60483,78170,817,15.6,7872,19074,3292,34.4,265,10458,340.1,55926,75719,0.493,7.3
202021031,Woodend,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202021031,Woodend,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031032,Bendigo Surrounds - North,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031032,Bendigo Surrounds - North,2016.0,1905,89.8,43213,47149,591,7.6,7333,12789,1670,12.3,422,7359,107.7,41947,47205,0.477,5.5
202031032,Bendigo Surrounds - North,2017.0,2037,99.5,43785,48837,655,13.3,9179,20275,1770,14.6,315,8270,124.8,42583,50124,0.478,6.1
202031032,Bendigo Surrounds - North,2018.0,2080,106.5,46123,51203,655,15.9,11286,24209,1758,14.7,247,8358,134.8,45727,53186,0.462,5.1
202031032,Bendigo Surrounds - North,2019.0,2184,115.4,47963,52839,633,12.8,9900,20155,1872,16.4,203,8780,143.1,47033,53995,0.469,5.3
202031032,Bendigo Surrounds - North,2020.0,2210,123.5,50585,55862,616,15.2,10118,24657,1790,13.8,188,7714,151.6,48282,56572,0.459,5.7
202031032,Bendigo Surrounds - North,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031032,Bendigo Surrounds - North,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031033,Loddon,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031033,Loddon,2016.0,2512,104.7,36828,41682,1231,9.8,4264,7979,2487,14.8,591,5947,125.8,31137,37386,0.573,8.9
202031033,Loddon,2017.0,2631,108.8,37218,41347,1279,31.8,12519,24862,2505,14.9,477,5933,150.9,36456,43214,0.533,8.2
202031033,Loddon,2018.0,2619,115.5,40581,44084,1296,47.8,20000,36876,2558,15.1,446,5905,173.3,40616,48536,0.488,6.5
202031033,Loddon,2019.0,2631,118.9,41479,45187,1271,43.2,18012,34001,2592,18.3,469,7071,178.4,41119,49541,0.505,8.1
202031033,Loddon,2020.0,2692,126.9,42159,47125,1273,41.2,20233,32346,2490,17,380,6818,180.7,41140,49869,0.51,7.4
202031033,Loddon,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
202031033,Loddon,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011034,Bannockburn,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011034,Bannockburn,2016.0,3327,189.6,50012,56973,474,8.6,6489,18223,2392,15.9,173,6663,210.6,48821,57412,0.436,6.1
203011034,Bannockburn,2017.0,3511,206.6,51872,58830,520,11,7857,21164,2542,18.2,151,7174,233.2,51339,59879,0.434,6
203011034,Bannockburn,2018.0,3623,220.8,53768,60931,554,13.5,9225,24384,2669,21,177,7878,250.9,52230,61746,0.428,6.5
203011034,Bannockburn,2019.0,3771,239.1,55583,63394,553,14.3,9635,25902,2881,22.8,141,7928,272.1,54881,64568,0.426,6.6
203011034,Bannockburn,2020.0,3879,251.2,57901,64765,561,14.6,9972,26090,2806,24.9,90,8887,285.9,57208,66336,0.421,6.6
203011034,Bannockburn,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011034,Bannockburn,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011035,Golden Plains - South,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011035,Golden Plains - South,2016.0,3407,181.5,45832,53262,869,10.2,5756,11689,2530,18.6,204,7345,207.5,44438,52873,0.458,6.6
203011035,Golden Plains - South,2017.0,3575,193.7,47092,54172,895,13.6,6928,15182,2647,19.9,161,7506,222.4,45813,54335,0.453,6.4
203011035,Golden Plains - South,2018.0,3723,209.2,49422,56199,873,13.5,8707,15511,2727,25,140,9172,242.3,47743,56477,0.458,7.3
203011035,Golden Plains - South,2019.0,3812,220.2,50621,57761,883,18.4,9867,20799,2920,27.3,119,9332,257.9,49785,58864,0.452,6.7
203011035,Golden Plains - South,2020.0,4031,240.5,52000,59659,927,16.2,8185,17428,2937,27.8,102,9476,275.1,50940,60239,0.448,6.5
203011035,Golden Plains - South,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011035,Golden Plains - South,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011036,Winchelsea,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011036,Winchelsea,2016.0,2805,144.4,41857,51466,1030,10.6,4871,10272,2562,35.4,516,13803,187.1,41689,52879,0.494,7.5
203011036,Winchelsea,2017.0,2939,154.5,42562,52560,1046,11.9,5159,11369,2631,36.5,474,13889,197.5,41574,54167,0.501,8.5
203011036,Winchelsea,2018.0,2994,165.6,44748,55309,1014,11.6,5237,11459,2656,49.3,486,18553,220.3,45264,59172,0.509,11.2
203011036,Winchelsea,2019.0,3152,182.4,48708,57861,1051,15.7,6600,14902,2794,48.4,385,17308,241.6,49329,62699,0.493,10.3
203011036,Winchelsea,2020.0,3186,193.3,51199,60683,1068,19.1,5798,17876,2830,46.6,286,16476,253.8,50686,64978,0.517,12
203011036,Winchelsea,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203011036,Winchelsea,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021037,Belmont,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021037,Belmont,2016.0,7124,363.4,44955,51016,1014,18.8,9407,18525,5606,33.7,218,6013,405.3,43738,50759,0.435,5.8
203021037,Belmont,2017.0,7337,378,44745,51525,1004,20.1,11963,20027,5642,32.9,183,5835,420.9,43789,51750,0.434,5.4
203021037,Belmont,2018.0,7407,400.2,47320,54033,1111,24.4,11728,21918,5794,36,166,6219,448.7,46078,53674,0.432,5.6
203021037,Belmont,2019.0,7663,432,49317,56378,1107,23.9,10420,21621,6076,41.4,135,6820,482.4,47862,56271,0.43,5.5
203021037,Belmont,2020.0,7846,460.8,51350,58736,1189,24.3,10190,20426,5963,37.5,114,6291,506.1,49738,57985,0.428,5.4
203021037,Belmont,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021037,Belmont,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021039,Geelong,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021039,Geelong,2016.0,7219,406.1,46910,56259,1084,24.5,8731,22584,5705,74.8,332,13105,487.1,47695,61780,0.473,9.1
203021039,Geelong,2017.0,7175,412.7,47853,57519,1090,29.4,10749,27010,5616,75.9,298,13514,500.1,49194,63406,0.476,9.3
203021039,Geelong,2018.0,7243,426.1,49724,58825,1130,30.4,9740,26912,5859,83.5,300,14256,524.5,50550,64680,0.478,9
203021039,Geelong,2019.0,7520,460,50864,61174,1198,35.3,11553,29447,6183,90.1,250,14575,567.1,51932,67478,0.485,9.7
203021039,Geelong,2020.0,7564,483.4,52615,63911,1278,37.4,11242,29255,6059,91.8,208,15155,594.5,53310,69838,0.488,10
203021039,Geelong,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021039,Geelong,2022.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021040,Geelong West - Hamlyn Heights,2011.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
203021040,Geelong West - Hamlyn Heights,2016.0,10443,585.1,47828,56027,1397,32.4,10717,23189,8010,57,225,7122,654.2,48563,58308,0.441,6.5
203021040,Geelong West - Hamlyn Heights,2017.0,10866,628.9,50094,57876,1446,33.3,10638,22998,8184,63.4,206,7746,705.6,50784,60422,0.434,6.1
203021040,Geelong West - Hamlyn Heights,2018.0,11176,684.7,52379,61262,1494,36.4,11179,24372,8523,63.5,201,7449,762.7,52867,63102,0.43,6
203021040,Geelong West - Hamlyn Heights,2019.0,11559,734.6,55284,63552,1544,40,11826,25875,9048,69.8,168,7715,824,55640,65809,0.426,5.8
203021040,Geelong West - Hamlyn Heights,2020.0,11764,772.3,56304,65651,1606,43.3,11530,26954,8905,66.8,118,7499,855.6,56471,67406,0.427,6
203021040,Geelong West - Hamlyn Heights,2021.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
